model,dataset,data_dir,seed,train_percent,hidden,lr,weight_decay,epochs_trained,micro_f1,macro_f1,auc_roc_macro,ap,ap_micro
GCN,C10_h0.2_h0.2,data\synthetic\exp13_coverage_gaps\C10_h0.2_h0.2,0,0.6,256,0.01,0.0005,191,0.5310971348707197,0.27468556402152117,0.6922566731378821,0.3896780793996113,0.4279202845452384
GCN,C10_h0.2_h0.2,data\synthetic\exp13_coverage_gaps\C10_h0.2_h0.2,1,0.6,256,0.01,0.0005,67,0.5276804484933427,0.277851456887852,0.6873996077326604,0.39047316472484345,0.43518640128359537
GCN,C10_h0.2_h0.2,data\synthetic\exp13_coverage_gaps\C10_h0.2_h0.2,2,0.6,256,0.01,0.0005,69,0.5388316151202749,0.2912806940390632,0.69635267305732,0.3960869920756236,0.43633467864260456
GCN,C10_h0.4_h0.4,data\synthetic\exp13_coverage_gaps\C10_h0.4_h0.4,0,0.6,256,0.01,0.0005,299,0.8078266946191475,0.6699872727309183,0.9458401346728594,0.7847429288897444,0.9022750849024037
GCN,C10_h0.4_h0.4,data\synthetic\exp13_coverage_gaps\C10_h0.4_h0.4,1,0.6,256,0.01,0.0005,299,0.815697266993693,0.6410476828424355,0.9454969291245092,0.7751664898576738,0.906464546614095
GCN,C10_h0.4_h0.4,data\synthetic\exp13_coverage_gaps\C10_h0.4_h0.4,2,0.6,256,0.01,0.0005,299,0.8006872852233677,0.6275205659976912,0.9510483978032817,0.7877937624297633,0.911232476096131
GCN,C10_h0.6_h0.6,data\synthetic\exp13_coverage_gaps\C10_h0.6_h0.6,0,0.6,256,0.01,0.0005,299,0.9126484975541579,0.8340443495207758,0.9741063440078882,0.9070885356576273,0.9649802760877231
GCN,C10_h0.6_h0.6,data\synthetic\exp13_coverage_gaps\C10_h0.6_h0.6,1,0.6,256,0.01,0.0005,299,0.920812894183602,0.8345840232679839,0.9753657349109034,0.8925368356969416,0.9705708681633356
GCN,C10_h0.6_h0.6,data\synthetic\exp13_coverage_gaps\C10_h0.6_h0.6,2,0.6,256,0.01,0.0005,299,0.911340206185567,0.8417910631055106,0.9792911035829546,0.9114348928167872,0.970729946180117
H2GCN,C10_h0.2_h0.2,data\synthetic\exp13_coverage_gaps\C10_h0.2_h0.2,0,0.6,64,0.01,0.0005,299,0.753319357092942,0.6515423704510876,0.8460140226939383,0.6731196022766357,0.7908830334606385
H2GCN,C10_h0.2_h0.2,data\synthetic\exp13_coverage_gaps\C10_h0.2_h0.2,1,0.6,64,0.01,0.0005,266,0.759635599159075,0.6480320295835262,0.8500047041358683,0.6808731138910552,0.7864484204693618
H2GCN,C10_h0.2_h0.2,data\synthetic\exp13_coverage_gaps\C10_h0.2_h0.2,2,0.6,64,0.01,0.0005,288,0.7429553264604811,0.6369318778015814,0.8636785357213279,0.7094394240800117,0.8113582108790475
H2GCN,C10_h0.4_h0.4,data\synthetic\exp13_coverage_gaps\C10_h0.4_h0.4,0,0.6,64,0.01,0.0005,211,0.8895877009084556,0.789245079874601,0.968073976900459,0.8761704226986595,0.9678903342004276
H2GCN,C10_h0.4_h0.4,data\synthetic\exp13_coverage_gaps\C10_h0.4_h0.4,1,0.6,64,0.01,0.0005,177,0.9145059565522075,0.8285622897123176,0.968829219650471,0.8697710162604139,0.9726629322097184
H2GCN,C10_h0.4_h0.4,data\synthetic\exp13_coverage_gaps\C10_h0.4_h0.4,2,0.6,64,0.01,0.0005,205,0.9085910652920962,0.8303249737736642,0.9772881281477188,0.9017557349764644,0.9815770918983293
H2GCN,C10_h0.6_h0.6,data\synthetic\exp13_coverage_gaps\C10_h0.6_h0.6,0,0.6,64,0.01,0.0005,140,0.9126484975541579,0.8429415118427755,0.9716987770489822,0.9066170357059573,0.9706502687238796
H2GCN,C10_h0.6_h0.6,data\synthetic\exp13_coverage_gaps\C10_h0.6_h0.6,1,0.6,64,0.01,0.0005,224,0.9439383321653819,0.8870448458067113,0.9821801397719396,0.9232378037361763,0.9860005141142941
H2GCN,C10_h0.6_h0.6,data\synthetic\exp13_coverage_gaps\C10_h0.6_h0.6,2,0.6,64,0.01,0.0005,299,0.934020618556701,0.8828959984227701,0.9848959039660864,0.9443408357262545,0.989698678869712
GCN,h0.4_lm_high_h0.4,data\synthetic\exp13_coverage_gaps\h0.4_lm_high_h0.4,0,0.6,256,0.01,0.0005,296,0.8141638666322047,0.64455018045889,0.9081943554145688,0.7503384082836853,0.8833589265907694
GCN,h0.4_lm_high_h0.4,data\synthetic\exp13_coverage_gaps\h0.4_lm_high_h0.4,1,0.6,256,0.01,0.0005,299,0.814453125,0.6294824234079455,0.8982137573528,0.7529185585461726,0.8875486591379286
GCN,h0.4_lm_high_h0.4,data\synthetic\exp13_coverage_gaps\h0.4_lm_high_h0.4,2,0.6,256,0.01,0.0005,279,0.8054695562435501,0.6306629919123226,0.8964057849978213,0.7354979006546086,0.8791190239699318
GCN,C40_h0.5_h0.5,data\synthetic\exp13_coverage_gaps\C40_h0.5_h0.5,0,0.6,256,0.01,0.0005,298,0.652374839537869,0.3314985934607047,0.6786508375010407,0.33768881949630647,0.5705797066957685
GCN,C40_h0.5_h0.5,data\synthetic\exp13_coverage_gaps\C40_h0.5_h0.5,1,0.6,256,0.01,0.0005,192,0.664778578784758,0.34050589798077546,0.6722718192574968,0.33743439159410704,0.5922405770931289
GCN,C40_h0.5_h0.5,data\synthetic\exp13_coverage_gaps\C40_h0.5_h0.5,2,0.6,256,0.01,0.0005,176,0.6430785123966942,0.32463624324670315,0.6682036624573671,0.33047796064432694,0.5760194053871891
GCN,F100_h0.2_h0.2,data\synthetic\exp13_coverage_gaps\F100_h0.2_h0.2,0,0.6,256,0.01,0.0005,81,0.2303335431088735,0.08532161828599209,0.6912509690507763,0.20119987624371594,0.2267496943676472
GCN,F100_h0.2_h0.2,data\synthetic\exp13_coverage_gaps\F100_h0.2_h0.2,1,0.6,256,0.01,0.0005,81,0.2378167641325536,0.08752899319202101,0.6869394051227091,0.2057156490770422,0.23398725893230388
